map_id,map_user_id,map_topic_id,map_folder_id,map_read_time,map_user_active,map_user_banned,map_has_unread,map_is_starter,map_ignore_notification,map_last_topic_reply
3602,7,1792,myconvo,2013-07-26T15:21:47Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-07-25T23:41:33Z
3603,158,1793,myconvo,2013-07-31T17:28:19Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-07-26T12:42:17Z
3604,288,1793,myconvo,2013-07-29T22:01:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-07-26T12:42:17Z
3605,158,1794,myconvo,2013-08-25T09:14:30Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-23T22:50:56Z
3606,288,1794,myconvo,2013-08-23T22:50:59Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-23T22:50:56Z
3607,821,1795,myconvo,2013-07-26T18:37:58Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-07-26T18:37:57Z
3608,6176,1795,myconvo,2013-07-26T18:41:00Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-07-26T18:37:57Z
3609,35,1796,myconvo,2013-08-23T12:51:45Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-23T12:51:44Z
3610,2306,1796,myconvo,2013-09-29T11:07:33Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-23T12:51:44Z
3612,86,1797,myconvo,2013-08-22T22:50:50Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-07-29T10:39:06Z
3614,2306,1798,myconvo,2014-02-03T17:48:11Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-03T13:50:18Z
3615,7,1799,myconvo,2015-08-29T15:25:05Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-07-31T21:16:56Z
3616,2306,1799,myconvo,2014-10-12T19:53:57Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-07-31T21:16:56Z
3617,2082,1800,myconvo,2013-08-02T15:36:16Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-01T22:28:27Z
3618,288,1800,myconvo,2013-09-15T11:41:49Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-01T22:28:27Z
3619,7,1801,myconvo,2013-07-31T10:30:47Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-07-30T09:41:01Z
3620,288,1801,myconvo,2013-07-30T09:41:01Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-07-30T09:41:01Z
3621,49,1802,myconvo,2013-07-30T21:38:32Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-07-30T21:38:31Z
3622,3143,1802,myconvo,2013-12-16T08:35:39Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-07-30T21:38:31Z
6722,6274,3347,myconvo,2015-05-07T00:59:16Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-05-06T21:57:43Z
3625,6155,1804,myconvo,2013-11-02T17:20:49Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-01T06:08:20Z
3626,2306,1804,myconvo,2014-03-09T10:22:04Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-01T06:08:20Z
3627,158,1805,myconvo,2014-11-18T21:43:14Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-27T12:51:00Z
3628,3143,1805,myconvo,2013-12-08T10:34:52Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-27T12:51:00Z
3629,6168,1806,myconvo,2013-08-01T04:18:58Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-01T04:18:57Z
3630,3,1806,myconvo,2014-09-07T01:45:36Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-01T04:18:57Z
3632,6117,1807,myconvo,2013-08-02T09:03:41Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-01T21:41:57Z
3635,4151,1809,myconvo,2014-02-22T07:11:39Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-05T09:28:48Z
3636,132,1809,myconvo,2013-08-05T09:31:01Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-05T09:28:48Z
3637,1,1810,myconvo,2015-02-16T10:52:57Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-15T02:11:05Z
3638,4151,1810,myconvo,2013-08-16T19:17:53Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-15T02:11:05Z
3639,35,1811,myconvo,2013-08-23T12:52:27Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-23T12:52:26Z
3640,37,1811,myconvo,2013-08-07T02:41:49Z,TRUE,FALSE,TRUE,TRUE,FALSE,2013-08-23T12:52:26Z
3641,130,1812,myconvo,2014-01-15T00:20:24Z,TRUE,FALSE,FALSE,FALSE,FALSE,2014-01-15T00:20:23Z
3642,2306,1812,myconvo,2015-02-12T20:11:22Z,TRUE,FALSE,FALSE,TRUE,FALSE,2014-01-15T00:20:23Z
3643,7,1813,myconvo,2013-08-07T18:56:24Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-07T18:56:23Z
3644,4873,1813,myconvo,2015-08-03T12:57:07Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-07T18:56:23Z
3651,1,1817,myconvo,2014-04-10T19:00:24Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-09T03:33:20Z
3652,6199,1817,myconvo,2013-08-09T03:33:20Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-09T03:33:20Z
3653,6199,1818,myconvo,2013-08-09T14:18:02Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-09T14:04:09Z
3654,1066,1818,myconvo,2013-08-09T14:04:09Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-09T14:04:09Z
3663,821,1823,myconvo,2013-09-02T22:24:05Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-02T22:24:04Z
3657,35,1820,myconvo,,FALSE,FALSE,TRUE,FALSE,FALSE,2013-08-10T01:07:42Z
3658,6201,1820,myconvo,2013-08-10T01:07:42Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-10T01:07:42Z
3659,1,1821,myconvo,2014-04-10T19:00:30Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-10T01:07:51Z
3660,6201,1821,myconvo,2013-08-10T01:07:51Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-10T01:07:51Z
3661,7,1822,myconvo,2013-08-10T10:28:24Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-10T10:28:23Z
3662,6201,1822,myconvo,2013-08-10T01:08:02Z,TRUE,FALSE,TRUE,TRUE,FALSE,2013-08-10T10:28:23Z
3664,1772,1823,myconvo,2013-09-03T03:07:07Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-02T22:24:04Z
3665,158,1824,myconvo,2014-11-18T21:43:53Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-21T15:09:30Z
3666,1772,1824,myconvo,2013-08-24T15:58:11Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-21T15:09:30Z
3668,3491,1825,myconvo,2013-08-21T00:59:45Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-21T00:59:43Z
3669,7,1826,myconvo,2013-08-13T13:04:54Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-13T13:03:12Z
3670,6173,1826,myconvo,2013-08-19T13:09:12Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-13T13:03:12Z
4235,6235,2108,myconvo,2014-11-10T01:09:04Z,TRUE,FALSE,FALSE,TRUE,FALSE,2014-01-05T11:19:10Z
3674,353,1828,myconvo,2013-11-25T16:02:01Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-14T16:55:08Z
3676,6117,1829,myconvo,2013-08-27T13:33:13Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-27T13:32:36Z
3677,6207,1830,myconvo,2013-08-15T19:33:08Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-15T19:33:07Z
3678,3,1830,myconvo,2013-10-06T19:09:53Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-15T19:33:07Z
3679,56,1831,myconvo,2013-09-14T06:50:47Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-13T22:24:40Z
3680,7,1831,myconvo,2013-09-15T20:25:04Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-13T22:24:40Z
3681,7,1832,myconvo,2013-08-18T22:59:37Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-18T21:44:06Z
3682,5779,1832,myconvo,2013-08-18T21:44:06Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-18T21:44:06Z
3683,130,1833,myconvo,2013-08-19T13:44:04Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-19T13:44:03Z
3684,6113,1833,myconvo,2013-08-20T02:22:45Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-19T13:44:03Z
3689,2392,1836,myconvo,2013-08-21T00:33:29Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-21T00:33:28Z
3685,4,1834,myconvo,2013-08-19T19:17:12Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-19T19:17:11Z
3687,4,1835,myconvo,2013-08-19T20:13:40Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-19T20:11:31Z
3690,6113,1836,myconvo,2014-02-17T17:17:41Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-21T00:33:28Z
3691,1558,1837,myconvo,2013-09-02T21:18:12Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-02T21:18:11Z
3692,2306,1837,myconvo,2014-02-03T17:48:13Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-02T21:18:11Z
3693,5779,1838,myconvo,2013-08-21T02:06:29Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-21T02:06:28Z
3694,6117,1838,myconvo,2013-08-21T05:42:47Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-21T02:06:28Z
3695,5779,1760,myconvo,2013-08-22T21:31:31Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-22T21:06:05Z
3696,1,1839,myconvo,2014-04-10T19:00:55Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-21T12:43:20Z
3697,6173,1839,myconvo,2013-08-21T12:43:20Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-21T12:43:20Z
3698,7,1840,myconvo,,FALSE,FALSE,TRUE,FALSE,FALSE,2013-08-21T12:44:10Z
3699,6173,1840,myconvo,2013-08-21T12:44:10Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-21T12:44:10Z
3720,7,1851,myconvo,2013-09-15T14:04:20Z,TRUE,FALSE,TRUE,FALSE,FALSE,2013-09-15T14:26:41Z
3700,6198,1841,myconvo,2013-08-24T03:18:36Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-24T00:32:37Z
3712,6190,1847,myconvo,2013-09-17T00:45:51Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-24T04:16:10Z
3701,3491,1841,myconvo,2013-08-24T00:32:38Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-24T00:32:37Z
3702,4,1842,myconvo,2013-08-23T18:34:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-23T18:33:59Z
3703,5779,1842,myconvo,2013-08-23T21:31:03Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-23T18:33:59Z
6721,2075,3347,myconvo,2015-05-06T21:57:44Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-05-06T21:57:43Z
3704,958,1843,myconvo,2014-12-08T20:40:04Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-26T18:46:11Z
3705,6117,1843,myconvo,2013-08-26T18:53:44Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-26T18:46:11Z
3719,6113,1850,myconvo,2013-08-24T04:23:18Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-24T04:23:18Z
3721,288,1851,myconvo,2013-09-15T14:26:44Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-15T14:26:41Z
3722,821,1852,myconvo,2013-08-26T17:43:52Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-26T17:43:51Z
3723,6217,1852,myconvo,2013-08-28T02:39:54Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-26T17:43:51Z
3728,287,1855,myconvo,2013-08-27T02:04:10Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-27T02:04:08Z
3725,5265,1853,myconvo,2013-08-27T19:02:04Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-27T15:28:31Z
3726,288,1854,myconvo,2014-11-16T02:42:38Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-29T21:45:54Z
3727,132,1854,myconvo,2013-08-29T21:45:55Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-08-29T21:45:54Z
3729,6217,1855,myconvo,2013-10-23T04:43:16Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-27T02:04:08Z
3734,6155,1858,myconvo,2015-08-26T23:47:11Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-27T18:36:23Z
3730,6217,1856,myconvo,2014-10-03T04:43:47Z,TRUE,FALSE,FALSE,FALSE,FALSE,2014-10-03T03:04:07Z
3731,3,1856,myconvo,2014-10-03T03:08:29Z,TRUE,FALSE,FALSE,TRUE,FALSE,2014-10-03T03:04:07Z
3733,6218,1857,myconvo,2013-09-08T19:31:51Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-08T16:00:36Z
3736,158,1859,myconvo,2014-11-18T21:43:33Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-02T12:47:49Z
3737,6217,1859,myconvo,2013-09-02T19:39:49Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-02T12:47:49Z
3738,288,1860,myconvo,2013-08-28T15:55:11Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-28T15:53:08Z
3739,283,1860,myconvo,2016-02-20T14:45:23Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-28T15:53:08Z
3740,1066,1861,myconvo,2013-08-31T14:55:56Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-31T14:55:55Z
3741,28,1861,myconvo,2014-05-11T01:32:23Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-31T14:55:55Z
3742,2220,1862,myconvo,2013-09-15T08:04:32Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-15T06:20:38Z
3743,3143,1862,myconvo,2013-12-10T23:52:06Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-15T06:20:38Z
3744,288,1863,myconvo,2013-08-29T22:16:21Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-29T22:16:18Z
3745,274,1863,myconvo,2015-01-04T18:00:53Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-29T22:16:18Z
3747,361,1864,myconvo,2014-02-07T19:20:58Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-30T07:21:57Z
3750,6115,1866,myconvo,2013-09-26T15:33:10Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-26T15:33:09Z
3751,353,1866,myconvo,2013-09-26T17:21:57Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-26T15:33:09Z
3753,353,1867,myconvo,2013-11-25T16:02:55Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-11-25T16:02:53Z
3754,6149,1868,myconvo,2014-09-04T18:38:53Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-08-30T18:09:02Z
3755,1066,1868,myconvo,2013-08-30T19:00:39Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-08-30T18:09:02Z
3758,505,1870,myconvo,2016-02-15T18:33:33Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-02T23:39:34Z
3756,6112,1869,myconvo,2014-03-01T16:27:15Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-02T17:31:00Z
3757,2306,1869,myconvo,2014-06-19T21:16:01Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-02T17:31:00Z
3759,6117,1870,myconvo,2013-09-03T12:41:04Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-02T23:39:34Z
3760,2288,1871,myconvo,2013-09-04T06:06:35Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-04T03:30:25Z
3761,3,1871,myconvo,2013-09-04T03:30:26Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-04T03:30:25Z
3762,49,1872,myconvo,2013-09-04T17:54:11Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-03T23:57:57Z
3763,3143,1872,myconvo,2013-09-05T01:29:06Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-03T23:57:57Z
3764,35,1873,myconvo,2013-09-07T18:46:24Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-09-07T18:46:23Z
3765,16,1873,myconvo,2013-09-07T19:17:14Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-07T18:46:23Z
3766,4873,1874,myconvo,2015-08-19T06:23:53Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-10T21:55:29Z
3767,3491,1874,myconvo,2014-06-20T05:41:22Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-10T21:55:29Z
3768,1986,1875,myconvo,2013-09-14T09:32:04Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-14T05:32:58Z
3769,3143,1875,myconvo,2013-12-08T10:38:41Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-14T05:32:58Z
3770,1,1876,myconvo,2014-04-10T19:00:57Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-09-10T19:26:01Z
3771,6240,1876,myconvo,2013-09-10T22:14:31Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-10T19:26:01Z
3772,132,1877,myconvo,2013-09-12T10:25:04Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-09-10T23:01:15Z
3773,6240,1877,myconvo,2013-09-11T00:27:02Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-10T23:01:15Z
3774,49,1878,myconvo,2013-10-23T04:23:39Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-11T00:31:26Z
3775,6240,1878,myconvo,2013-09-11T12:37:18Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-11T00:31:26Z
5464,7636,2722,myconvo,2014-04-15T12:38:28Z,TRUE,FALSE,FALSE,TRUE,FALSE,2014-04-15T12:38:27Z
3778,4873,1880,myconvo,2015-08-19T06:24:01Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-16T16:41:11Z
3779,3491,1880,myconvo,2014-06-20T05:41:37Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-16T16:41:11Z
3782,4,1882,myconvo,2013-09-15T07:57:55Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-15T07:57:54Z
3780,7,1881,myconvo,2013-09-13T19:54:28Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-09-13T19:54:27Z
3781,6168,1881,myconvo,2013-09-13T19:57:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-13T19:54:27Z
3786,134,1884,myconvo,,TRUE,FALSE,TRUE,FALSE,FALSE,2013-09-17T18:58:10Z
3784,6243,1883,myconvo,2013-09-17T16:27:27Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-17T16:27:25Z
3785,5343,1883,myconvo,2013-12-13T13:17:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-17T16:27:25Z
3787,6249,1884,myconvo,2013-09-17T18:58:10Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-17T18:58:10Z
3788,49,1885,myconvo,2013-09-28T22:49:11Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-18T23:46:58Z
3789,3143,1885,myconvo,2013-09-24T00:19:12Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-18T23:46:58Z
3796,323,1889,myconvo,2013-09-23T03:06:47Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-23T01:56:16Z
3792,958,1887,myconvo,2015-07-28T21:16:57Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-29T23:57:59Z
3793,2075,1887,myconvo,2013-09-30T00:55:29Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-29T23:57:59Z
3797,4873,1889,myconvo,2015-07-23T22:21:05Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-23T01:56:16Z
3798,323,1890,myconvo,2013-09-23T03:06:22Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-23T03:06:20Z
3799,821,1890,myconvo,2013-09-23T03:16:08Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-23T03:06:20Z
3800,16,1891,myconvo,2013-09-23T15:56:42Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-23T15:11:55Z
3802,3721,1892,myconvo,2013-09-25T23:46:34Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-25T21:12:11Z
3803,6198,1892,myconvo,2013-09-25T21:12:12Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-25T21:12:11Z
3804,6113,1893,myconvo,2013-09-25T22:40:14Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-09-25T22:12:31Z
3805,2,1893,myconvo,2013-09-26T09:23:29Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-25T22:12:31Z
3820,130,1901,myconvo,2013-10-13T23:19:04Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-28T03:40:33Z
3806,7,1894,myconvo,2013-10-04T07:13:01Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-10-04T04:55:54Z
3807,168,1894,myconvo,2014-06-09T23:43:58Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-04T04:55:54Z
3808,7,1895,myconvo,2013-12-21T04:46:38Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-10-03T17:57:08Z
3809,288,1895,myconvo,2013-10-03T18:03:47Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-03T17:57:08Z
3810,1080,1896,myconvo,,TRUE,FALSE,TRUE,FALSE,FALSE,2013-09-26T00:46:48Z
3811,6168,1896,myconvo,2013-09-26T00:46:48Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-26T00:46:48Z
3812,16,1897,myconvo,2013-09-26T12:34:16Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-26T10:41:57Z
3813,353,1897,myconvo,2013-09-26T10:41:57Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-26T10:41:57Z
3814,6168,1898,myconvo,2013-09-26T17:25:59Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-26T17:14:14Z
3815,132,1898,myconvo,2013-09-26T17:14:14Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-26T17:14:14Z
3818,6258,1900,myconvo,2013-09-29T02:36:45Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-26T23:06:27Z
3819,6144,1900,myconvo,2013-10-21T12:56:43Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-26T23:06:27Z
3821,3143,1901,myconvo,2013-12-08T10:34:44Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-28T03:40:33Z
3822,6264,1902,myconvo,2013-09-30T13:47:08Z,FALSE,FALSE,FALSE,FALSE,FALSE,2013-09-30T12:18:13Z
3823,353,1902,myconvo,2013-09-30T12:18:15Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-09-30T12:18:13Z
3824,91,1903,myconvo,2013-10-01T18:48:09Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-01T03:26:13Z
3825,204,1903,myconvo,2013-10-02T03:25:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-01T03:26:13Z
3826,333,1904,myconvo,2013-09-30T22:11:29Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-09-30T22:11:28Z
3828,49,1905,myconvo,2013-10-27T23:11:43Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-27T23:04:31Z
3827,281,1904,myconvo,2013-09-30T22:39:53Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-30T22:11:28Z
3829,6266,1905,myconvo,2013-10-28T01:33:12Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-27T23:04:31Z
3830,2392,1906,myconvo,2013-10-01T03:09:25Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-01T03:08:36Z
3831,6266,1906,myconvo,2013-11-18T03:48:52Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-01T03:08:36Z
3832,56,1907,myconvo,2015-06-19T18:05:41Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-03T19:05:53Z
3833,6266,1907,myconvo,2013-10-03T19:41:11Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-03T19:05:53Z
3834,2037,1908,myconvo,2014-03-02T21:13:28Z,TRUE,FALSE,FALSE,FALSE,FALSE,2014-03-02T20:12:50Z
3835,6266,1908,myconvo,2014-03-02T20:12:52Z,TRUE,FALSE,FALSE,TRUE,FALSE,2014-03-02T20:12:50Z
3836,274,1909,myconvo,2013-10-03T13:14:52Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-03T13:14:51Z
3837,3,1909,myconvo,2013-10-24T17:17:27Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-03T13:14:51Z
3838,91,1910,myconvo,2013-10-06T11:57:08Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-06T11:20:53Z
3839,35,1910,myconvo,2013-10-25T09:32:13Z,FALSE,FALSE,FALSE,TRUE,FALSE,2013-10-06T11:20:53Z
5504,130,2742,myconvo,2014-08-04T03:25:30Z,TRUE,FALSE,FALSE,TRUE,FALSE,2014-05-02T01:13:00Z
3842,6120,1912,myconvo,2013-10-04T00:01:16Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-04T00:01:15Z
3843,3,1912,myconvo,2013-10-04T01:04:54Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-04T00:01:15Z
3844,54,1913,myconvo,2013-10-04T02:20:46Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-04T02:20:45Z
3845,168,1913,myconvo,2013-10-05T18:41:47Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-04T02:20:45Z
3848,1014,1915,myconvo,,TRUE,FALSE,TRUE,FALSE,FALSE,2013-10-04T12:32:33Z
3846,821,1914,myconvo,2013-10-05T04:23:31Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-05T04:23:30Z
3847,6115,1914,myconvo,2013-10-05T16:13:48Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-05T04:23:30Z
3849,6272,1915,myconvo,2013-10-04T12:32:33Z,TRUE,FALSE,FALSE,TRUE,FALSE,2013-10-04T12:32:33Z
3850,505,1916,myconvo,2016-02-15T18:33:06Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-12-18T02:59:16Z
3851,6272,1916,myconvo,2013-10-04T12:45:03Z,TRUE,FALSE,TRUE,TRUE,FALSE,2013-12-18T02:59:16Z
3864,49,1923,myconvo,2013-10-05T22:23:49Z,TRUE,FALSE,FALSE,FALSE,FALSE,2013-10-05T21:54:30Z
3854,111,1918,myconvo,,TRUE,FALSE,TRUE,FALSE,FALSE,2013-10-05T08:39:07Z
